#Parameters = {Lamb=0.05; C=0; L=50; Li=0; R=1e-13; W=20; dlump=2; er=2; h=0.8; w1=2.62}
#"Time / ns"	"i1 [Real / W^(1/2)]"
#---------------------------------
0.0000000000000	-2.0009485979244e-07
0.00059114198666066	-7.0587930167676e-08
0.0011822839733213	7.0587816480838e-08
0.0017734259599820	1.8034580762105e-06
0.0023645679466426	1.9710641936399e-06
0.0029557098168880	2.1536015992751e-06
0.0035468519199640	2.3523386971647e-06
0.0041379937902093	2.5686460958241e-06
0.0047291358932853	2.8040037705068e-06
0.0053202779963613	3.0600097034039e-06
0.0059114196337759	3.3383887512173e-06
0.0065025617368519	3.6410017401067e-06
0.0070937038399279	3.9698566070001e-06
0.0076848454773426	4.3271165850456e-06
0.0082759875804186	4.7151152102742e-06
0.0088671296834946	5.1363649617997e-06
0.0094582717865705	5.5935738600965e-06
0.010049413889647	6.0896563809365e-06
0.010640555992723	6.6277493715461e-06
0.011231697164476	7.2112284215109e-06
0.011822839267552	7.8437251431751e-06
0.012413981370628	8.5291421783040e-06
0.013005123473704	9.2716754807043e-06
0.013596265576780	1.0075834325107e-05
0.014187407679856	1.0946459951811e-05
0.014778549782932	1.1888752851519e-05
0.015369690954685	1.2908291864733e-05
0.015960833057761	1.4011065104569e-05
0.016551975160837	1.5203494513116e-05
0.017143117263913	1.6492465874762e-05
0.017734259366989	1.7885358829517e-05
0.018325401470065	1.9390081433812e-05
0.018916543573141	2.1015102902311e-05
0.019507685676217	2.2769489078200e-05
0.020098827779293	2.4662946088938e-05
0.020689969882369	2.6705858545029e-05
0.021281111985445	2.8909327738802e-05
0.021872252225876	3.1285231671063e-05
0.022463394328952	3.3846255973913e-05
0.023054536432028	3.6605957575375e-05
0.023645678535104	3.9578822907060e-05
0.024236820638180	4.2780298826983e-05
0.024827962741256	4.6226890844991e-05
0.025419104844332	4.9936192226596e-05
0.026010246947408	5.3926978580421e-05
0.026601389050484	5.8219255151926e-05
0.027192531153560	6.2834347772878e-05
0.027783673256636	6.7794964706991e-05
0.028374815359712	7.3125309427269e-05
0.028965957462788	7.8851116995793e-05
0.029557099565864	8.4999795944896e-05
0.030148239806294	9.1600501036737e-05
0.030739381909370	9.8684213298839e-05
0.031330525875092	0.00010628388554323
0.031921666115522	0.00011443452240201
0.032512810081244	0.00012317330401856
0.033103950321674	0.00013253971701488
0.033695094287395	0.00014257566363085
0.034286234527826	0.00015332558541559
0.034877374768257	0.00016483664512634
0.035468518733978	0.00017715882859193
0.036059658974409	0.00019034511933569
0.036650802940130	0.00020445161499083
0.037241943180561	0.00021953778923489
0.037833087146282	0.00023566653544549
0.038424227386713	0.00025290442863479
0.039015371352434	0.00027132191462442
0.039606511592865	0.00029099342646077
0.040197655558586	0.00031199771910906
0.040788795799017	0.00033441791310906
0.041379939764738	0.00035834187292494
0.041971080005169	0.00038386232336052
0.042562223970890	0.00041107711149380
0.043153364211321	0.00044008949771523
0.043744504451752	0.00047100835945457
0.044335648417473	0.00050394848221913
0.044926788657904	0.00053903076332062
0.045517932623625	0.00057638261932880
0.046109072864056	0.00061613810248673
0.046700216829777	0.00065843842457980
0.047291357070208	0.00070343207335100
0.047882501035929	0.00075127527816221
0.048473641276360	0.00080213206820190
0.049064785242081	0.00085617508739233
0.049655925482512	0.00091358547797427
0.050247069448233	0.00097455352079123
0.050838209688663	0.0010392788099125
0.051429349929094	0.0011079709511250
0.052020493894815	0.0011808496201411
0.052611634135246	0.0012581449700519
0.053202778100967	0.0013400983298197
0.053793918341398	0.0014269624371082
0.054385062307119	0.0015190020203590
0.054976202547550	0.0016164937987924
0.055567346513271	0.0017197274137288
0.056158486753702	0.0018290058942512
0.056749630719423	0.0019446456572041
0.057340770959854	0.0020669775549322
0.057931914925575	0.0021963468752801
0.058523055166006	0.0023331143893301
0.059114199131727	0.0024776558857411
0.059705339372158	0.0026303641498089
0.060296479612589	0.0027916480321437
0.060887623578310	0.0029619336128235
0.061478763818741	0.0031416651327163
0.062069907784462	0.0033313047606498
0.062661051750183	0.0035313335247338
0.063252188265324	0.0037422517780215
0.063843332231045	0.0039645801298320
0.064434476196766	0.0041988585144281
0.065025620162487	0.0044456492178142
0.065616756677628	0.0047055357135832
0.066207900643349	0.0049791228957474
0.066799044609070	0.0052670384757221
0.067390188574791	0.0055699339136481
0.067981325089931	0.0058884839527309
0.068572469055653	0.0062233875505626
0.069163613021374	0.0065753688104451
0.069754749536514	0.0069451760500669
0.070345893502235	0.0073335845954716
0.070937037467957	0.0077413958497345
0.071528181433678	0.0081694368273020
0.072119317948818	0.0086185634136200
0.072710461914539	0.0090896571055055
0.073301605880260	0.0095836305990815
0.073892749845982	0.010101421736181
0.074483886361122	0.010643999092281
0.075075030326843	0.011212361045182
0.075666174292564	0.011807533912361
0.076257318258286	0.012430575676262
0.076848454773426	0.013082574121654
0.077439598739147	0.013764644972980
0.078030742704868	0.014477939344943
0.078621879220009	0.015223636291921
0.079213023185730	0.016002945601940
0.079804167151451	0.016817109659314
0.080395311117172	0.017667401582003
0.080986447632313	0.018555125221610
0.081577591598034	0.019481617957354
0.082168735563755	0.020448245108128
0.082759879529476	0.021456405520439
0.083351016044617	0.022507527843118
0.083942160010338	0.023603070527315
0.084533303976059	0.024744525551796
0.085124447941780	0.025933410972357
0.085715584456921	0.027171278372407
0.086306728422642	0.028459703549743
0.086897872388363	0.029800297692418
0.087489008903503	0.031194692477584
0.088080152869225	0.032644551247358
0.088671296834946	0.034151565283537
0.089262440800667	0.035717450082302
0.089853577315807	0.037343937903643
0.090444721281528	0.039032801985741
0.091035865247250	0.040785823017359
0.091627009212971	0.042604811489582
0.092218145728111	0.044491592794657
0.092809289693832	0.046448010951281
0.093400433659554	0.048475939780474
0.093991577625275	0.050577253103256
0.094582714140415	0.052753847092390
0.095173858106136	0.055007629096508
0.095765002071857	0.057340517640114
0.096356138586998	0.059754442423582
0.096947282552719	0.062251336872578
0.097538426518440	0.064833141863346
0.098129570484161	0.067501798272133
0.098720706999302	0.070259258151054
0.099311850965023	0.073107451200485
0.099902994930744	0.076048314571381
0.10049413889647	0.079083792865276
0.10108527541161	0.082215793430805
0.10167641937733	0.085446238517761
0.10226756334305	0.088777013123035
0.10285869985819	0.092209994792938
0.10344984382391	0.095747046172619
0.10404098778963	0.099389985203743
0.10463213175535	0.10314063727856
0.10522326827049	0.10700076073408
0.10581441223621	0.11097211390734
0.10640555620193	0.11505638062954
0.10699670016766	0.11925524473190
0.10758783668280	0.12357030808926
0.10817898064852	0.12800316512585
0.10877012461424	0.13255532085896
0.10936126857996	0.13722825050354
0.10995240509510	0.14202335476875
0.11054354906082	0.14694198966026
0.11113469302654	0.15198543667793
0.11172582954168	0.15715490281582
0.11231697350740	0.16245152056217
0.11290811747313	0.16787636280060
0.11349926143885	0.17343038320541
0.11409039795399	0.17911450564861
0.11468154191971	0.18492950499058
0.11527268588543	0.19087609648705
0.11586382985115	0.19695489108562
0.11645496636629	0.20316642522812
0.11704611033201	0.20951107144356
0.11763725429773	0.21598912775517
0.11822839826345	0.22260081768036
0.11881953477859	0.22934617102146
0.11941067874432	0.23622514307499
0.12000182271004	0.24323756992817
0.12059295922518	0.25038313865662
0.12118410319090	0.25766143202782
0.12177524715662	0.26507186889648
0.12236639112234	0.27261376380920
0.12295752763748	0.28028625249863
0.12354867160320	0.28808838129044
0.12413981556892	0.29601898789406
0.12473095953465	0.30407679080963
0.12532210350037	0.31226038932800
0.12591324746609	0.32056817412376
0.12650437653065	0.32899844646454
0.12709552049637	0.33754923939705
0.12768666446209	0.34621858596802
0.12827780842781	0.35500419139862
0.12886895239353	0.36390373110771
0.12946009635925	0.37291461229324
0.13005124032497	0.38203418254852
0.13064236938953	0.39125952124596
0.13123351335526	0.40058761835098
0.13182465732098	0.41001528501511
0.13241580128670	0.41953909397125
0.13300694525242	0.42915555834770
0.13359808921814	0.43886095285416
0.13418923318386	0.44865143299103
0.13478037714958	0.45852291584015
0.13537150621414	0.46847125887871
0.13596265017986	0.47849208116531
0.13655379414558	0.48858085274696
0.13714493811131	0.49873292446136
0.13773608207703	0.50894343852997
0.13832722604275	0.51920741796494
0.13891837000847	0.52951979637146
0.13950949907303	0.53987520933151
0.14010064303875	0.55026829242706
0.14069178700447	0.56069344282150
0.14128293097019	0.57114493846893
0.14187407493591	0.58161705732346
0.14246521890163	0.59210371971130
0.14305636286736	0.60259896516800
0.14364750683308	0.61309653520584
0.14423863589764	0.62359017133713
0.14482977986336	0.63407337665558
0.14542092382908	0.64453971385956
0.14601206779480	0.65498262643814
0.14660321176052	0.66539531946182
0.14719435572624	0.67577111721039
0.14778549969196	0.68610310554504
0.14837662875652	0.69638442993164
0.14896777272224	0.70660811662674
0.14955891668797	0.71676713228226
0.15015006065369	0.72685444355011
0.15074120461941	0.73686289787292
0.15133234858513	0.74678546190262
0.15192349255085	0.75661492347717
0.15251463651657	0.76634418964386
0.15310576558113	0.77596604824066
0.15369690954685	0.78547340631485
0.15428805351257	0.79485905170441
0.15487919747829	0.80411595106125
0.15547034144402	0.81323701143265
0.15606148540974	0.82221519947052
0.15665262937546	0.83104348182678
0.15724375844002	0.83971494436264
0.15783490240574	0.84822279214859
0.15842604637146	0.85656017065048
0.15901719033718	0.86472040414810
0.15960833430290	0.87269693613052
0.16019947826862	0.88048321008682
0.16079062223434	0.88807290792465
0.16138176620007	0.89545971155167
0.16197289526463	0.90263754129410
0.16256403923035	0.90960037708282
0.16315518319607	0.91634237766266
0.16374632716179	0.92285782098770
0.16433747112751	0.92914122343063
0.16492861509323	0.93518722057343
0.16551975905895	0.94099056720734
0.16611088812351	0.94654637575150
0.16670203208923	0.95184981822968
0.16729317605495	0.95689624547958
0.16788432002068	0.96168130636215
0.16847546398640	0.96620076894760
0.16906660795212	0.97045075893402
0.16965775191784	0.97442746162415
0.17024889588356	0.97812741994858
0.17084002494812	0.98154735565186
0.17143116891384	0.98468416929245
0.17202231287956	0.98753517866135
0.17261345684528	0.99009776115417
0.17320460081100	0.99236971139908
0.17379574477673	0.99434894323349
0.17438688874245	0.99603366851807
0.17497801780701	0.99742239713669
0.17556916177273	0.99851387739182
0.17616030573845	0.99930721521378
0.17675144970417	0.99980157613754
0.17734259366989	0.99999660253525
0.17793373763561	0.99989205598831
0.17852488160133	0.99948805570602
0.17911602556705	0.99878495931625
0.17970715463161	0.99778342247009
0.18029829859734	0.99648433923721
0.18088944256306	0.99488890171051
0.18148058652878	0.99299842119217
0.18207173049450	0.99081474542618
0.18266287446022	0.98833972215652
0.18325401842594	0.98557555675507
0.18384514749050	0.98252475261688
0.18443629145622	0.97919005155563
0.18502743542194	0.97557437419891
0.18561857938766	0.97168087959290
0.18620972335339	0.96751302480698
0.18680086731911	0.96307456493378
0.18739201128483	0.95836925506592
0.18798315525055	0.95340132713318
0.18857428431511	0.94817507266998
0.18916542828083	0.94269496202469
0.18975657224655	0.93696588277817
0.19034771621227	0.93099260330200
0.19093886017799	0.92478036880493
0.19153000414371	0.91833442449570
0.19212114810944	0.91166025400162
0.19271227717400	0.90476351976395
0.19330342113972	0.89765000343323
0.19389456510544	0.89032572507858
0.19448570907116	0.88279664516449
0.19507685303688	0.87506902217865
0.19566799700260	0.86714929342270
0.19625914096832	0.85904383659363
0.19685027003288	0.85075926780701
0.19744141399860	0.84230220317841
0.19803255796432	0.83367943763733
0.19862370193005	0.82489776611328
0.19921484589577	0.81596416234970
0.19980598986149	0.80688554048538
0.20039713382721	0.79766893386841
0.20098827779293	0.78832137584686
0.20157940685749	0.77885007858276
0.20217055082321	0.76926201581955
0.20276169478893	0.75956445932388
0.20335283875465	0.74976450204849
0.20394398272038	0.73986929655075
0.20453512668610	0.72988599538803
0.20512627065182	0.71982175111771
0.20571739971638	0.70968365669250
0.20630854368210	0.69947874546051
0.20689968764782	0.68921411037445
0.20749083161354	0.67889666557312
0.20808197557926	0.66853338479996
0.20867311954498	0.65813112258911
0.20926426351070	0.64769667387009
0.20985540747643	0.63723671436310
0.21044653654099	0.62675786018372
0.21103768050671	0.61626672744751
0.21162882447243	0.60576969385147
0.21221996843815	0.59527307748795
0.21281111240387	0.58478319644928
0.21340225636959	0.57430607080460
0.21399340033531	0.56384766101837
0.21458452939987	0.55341398715973
0.21517567336559	0.54301059246063
0.21576681733131	0.53264325857162
0.21635796129704	0.52231734991074
0.21694910526276	0.51203817129135
0.21754024922848	0.50181096792221
0.21813139319420	0.49164071679115
0.21872253715992	0.48153233528137
0.21931366622448	0.47149050235748
0.21990481019020	0.46151980757713
0.22049595415592	0.45162466168404
0.22108709812164	0.44180929660797
0.22167824208736	0.43207776546478
0.22226938605309	0.42243406176567
0.22286053001881	0.41288188099861
0.22345165908337	0.40342479944229
0.22404280304909	0.39406630396843
0.22463394701481	0.38480958342552
0.22522509098053	0.37565776705742
0.22581623494625	0.36661374568939
0.22640737891197	0.35768032073975
0.22699852287769	0.34886002540588
0.22758966684341	0.34015533328056
0.22818079590797	0.33156850934029
0.22877193987370	0.32310163974762
0.22936308383942	0.31475666165352
0.22995422780514	0.30653536319733
0.23054537177086	0.29843941330910
0.23113651573658	0.29047024250031
0.23172765970230	0.28262919187546
0.23231878876686	0.27491742372513
0.23290993273258	0.26733601093292
0.23350107669830	0.25988578796387
0.23409222066402	0.25256749987602
0.23468336462975	0.24538180232048
0.23527450859547	0.23832911252975
0.23586565256119	0.23140980303288
0.23645679652691	0.22462408244610
0.23704792559147	0.21797204017639
0.23763906955719	0.21145363152027
0.23823021352291	0.20506870746613
0.23882135748863	0.19881701469421
0.23941250145435	0.19269816577435
0.24000364542007	0.18671169877052
0.24059478938580	0.18085703253746
0.24118591845036	0.17513346672058
0.24177706241608	0.16954024136066
0.24236820638180	0.16407647728920
0.24295935034752	0.15874125063419
0.24355049431324	0.15353348851204
0.24414163827896	0.14845210313797
0.24473278224468	0.14349590241909
0.24532392621040	0.13866361975670
0.24591505527496	0.13395392894745
0.24650619924068	0.12936545908451
0.24709734320641	0.12489672005177
0.24768848717213	0.12054624408484
0.24827963113785	0.11631245166063
0.24887077510357	0.11219374090433
0.24946191906929	0.10818846523762
0.25005304813385	0.10429492592812
0.25064420700073	0.10051140189171
0.25123533606529	0.096836112439632
0.25182649493217	0.093267269432545
0.25241762399673	0.089803047478199
0.25300875306129	0.086441598832607
0.25359991192818	0.083181053400040
0.25419104099274	0.080019518733025
0.25478219985962	0.076955087482929
0.25537332892418	0.073985852301121
0.25596448779106	0.071109868586063
0.25655561685562	0.068325214087963
0.25714674592018	0.065629936754704
0.25773790478706	0.063022106885910
0.25832903385162	0.060499768704176
0.25892019271851	0.058060988783836
0.25951132178307	0.055703826248646
0.26010248064995	0.053426355123520
0.26069360971451	0.051226649433374
0.26128473877907	0.049102798104286
0.26187589764595	0.047052904963493
0.26246702671051	0.045075081288815
0.26305818557739	0.043167464435101
0.26364931464195	0.041328191757202
0.26424047350883	0.039555437862873
0.26483160257339	0.037847388535738
0.26542273163795	0.036202244460583
0.26601389050484	0.034618239849806
0.26660501956940	0.033093627542257
0.26719617843628	0.031626682728529
0.26778730750084	0.030215712264180
0.26837846636772	0.028859043493867
0.26896959543228	0.027555031701922
0.26956075429916	0.026302061975002
0.27015188336372	0.025098547339439
0.27074301242828	0.023942926898599
0.27133417129517	0.022833675146103
0.27192530035973	0.021769292652607
0.27251645922661	0.020748307928443
0.27310758829117	0.019769284874201
0.27369874715805	0.018830815330148
0.27428987622261	0.017931522801518
0.27488100528717	0.017070064321160
0.27547216415405	0.016245122998953
0.27606329321861	0.015455419197679
0.27665445208549	0.014699699357152
0.27724558115005	0.013976744376123
0.27783674001694	0.013285364955664
0.27842786908150	0.012624402530491
0.27901899814606	0.011992731131613
0.27961015701294	0.011389253661036
0.28020128607750	0.010812902823091
0.28079244494438	0.010262643918395
0.28138357400894	0.0097374692559242
0.28197473287582	0.0092364028096199
0.28256586194038	0.0087584955617785
0.28315699100494	0.0083028282970190
0.28374814987183	0.0078685097396374
0.28433927893639	0.0074546774849296
0.28493043780327	0.0070604942739010
0.28552156686783	0.0066851512528956
0.28611272573471	0.0063278661109507
0.28670385479927	0.0059878816828132
0.28729501366615	0.0056644673459232
0.28788614273071	0.0053569157607853
0.28847727179527	0.0050645451992750
0.28906843066216	0.0047866972163320
0.28965955972672	0.0045227375812829
0.29025071859360	0.0042720539495349
0.29084184765816	0.0040340563282371
0.29143300652504	0.0038081768434495
0.29202413558960	0.0035938681103289
0.29261526465416	0.0033906039316207
0.29320642352104	0.0031978779006749
0.29379755258560	0.0030152034014463
0.29438871145248	0.0028421122115105
0.29497984051704	0.0026781552005559
0.29557099938393	0.0025229007005692
0.29616212844849	0.0023759345058352
0.29675325751305	0.0022368594072759
0.29734441637993	0.0021052942611277
0.29793554544449	0.0019808739889413
0.29852670431137	0.0018632482970133
0.29911783337593	0.0017520824912935
0.29970899224281	0.0016470556147397
0.30030012130737	0.0015478606801480
0.30089125037193	0.0014542040880769
0.30148240923882	0.0013658052776009
0.30207353830338	0.0012823957949877
0.30266469717026	0.0012037194101140
0.30325582623482	0.0011295316508040
0.30384698510170	0.0010595986386761
0.30443811416626	0.00099369767121971
0.30502927303314	0.00093161629047245
0.30562040209770	0.00087315181735903
0.30621153116226	0.00081811123527586
0.30680269002914	0.00076631066622213
0.30739381909370	0.00071757490513846
0.30798497796059	0.00067173741990700
0.30857610702515	0.00062863959465176
0.30916726589203	0.00058813067153096
0.30975839495659	0.00055006728507578
0.31034952402115	0.00051431322935969
0.31094068288803	0.00048073913785629
0.31153181195259	0.00044922213419341
0.31212297081947	0.00041964565753005
0.31271409988403	0.00039189905510284
0.31330525875092	0.00036587740760297
0.31389638781548	0.00034148123813793
0.31448751688004	0.00031861633760855
0.31507867574692	0.00029719335725531
0.31566980481148	0.00027712777955458
0.31626096367836	0.00025833956897259
0.31685209274292	0.00024075301189441
0.31744325160980	0.00022429644013755
0.31803438067436	0.00020890217274427
0.31862550973892	0.00019450618128758
0.31921666860580	0.00018104801711161
0.31980779767036	0.00016847056394909
0.32039895653725	0.00015671992150601
0.32099008560181	0.00014574520173483
0.32158124446869	0.00013549841241911
0.32217237353325	0.00012593431165442
0.32276353240013	0.00011701023322530
0.32335466146469	0.00010868597018998
0.32394579052925	0.00010092367301695
0.32453694939613	9.3687682237942e-05
0.32512807846069	8.6944448412396e-05
0.32571923732758	8.0662393884268e-05
0.32631036639214	7.4811825470533e-05
0.32690152525902	6.9364825321827e-05
0.32749265432358	6.4295149059035e-05
0.32808378338814	5.9578156651696e-05
0.32867494225502	5.5190688726725e-05
0.32926607131958	5.1111008360749e-05
0.32985723018646	4.7318721044576e-05
0.33044835925102	4.3794687371701e-05
0.33103951811790	4.0520964830648e-05
0.33163064718246	3.7480724131456e-05
0.33222177624702	3.4658209187910e-05
0.33281293511391	3.2038646168076e-05
0.33340406417847	2.9608205295517e-05
0.33399522304535	2.7353940822650e-05
0.33458635210991	2.5263740099035e-05
0.33517751097679	2.3326269001700e-05
0.33576864004135	2.1530930098379e-05
0.33635976910591	1.9867820810759e-05
0.33695092797279	1.8327682482777e-05
0.33754205703735	1.6901869457797e-05
0.33813321590424	1.5582310879836e-05
0.33872434496880	1.4361469766300e-05
0.33931550383568	1.3232313904155e-05
0.33990663290024	1.2188285836601e-05
0.34049779176712	1.1223268302274e-05
0.34108892083168	1.0331561497878e-05
0.34168004989624	9.5078530648607e-06
0.34227120876312	8.7471962615382e-06
0.34286233782768	8.0449835877516e-06
0.34345349669456	7.3969276854768e-06
0.34404462575912	6.7990381467098e-06
0.34463578462601	6.2476037783199e-06
0.34522691369057	5.7391739574086e-06
0.34581804275513	5.2705408961629e-06
0.34640920162201	4.8387246351922e-06
0.34700033068657	4.4409562178771e-06
0.34759148955345	4.0746658669377e-06
0.34818261861801	3.7374670682766e-06
0.34877377748489	3.4271465665370e-06
0.34936490654945	3.1416504953086e-06
0.34995603561401	2.8790748274332e-06
0.35054719448090	2.6376546884421e-06
0.35113832354546	2.4157548068615e-06
0.35172948241234	2.2118599645182e-06
0.35232061147690	2.0245677205821e-06
0.35291177034378	1.8525796576796e-06
0.35350289940834	1.6946943333096e-06
0.35409402847290	1.5498003449466e-06
0.35468518733978	1.4168700772643e-06
0.35527631640434	1.2949535630469e-06
0.35586747527122	1.1831731399070e-06
0.35645860433578	1.0807176522576e-06
0.35704976320267	9.8683858595905e-07
0.35764089226723	9.0084466819462e-07
0.35823205113411	8.2209800211785e-07
0.35882318019867	7.5001014465670e-07
0.35941430926323	6.8403863906497e-07
0.36000546813011	6.2368309272642e-07
0.36059659719467	5.6848267604437e-07
0.36118775606155	5.1801271183649e-07
0.36177888512611	4.7188206053761e-07
0.36237004399300	4.2973076119779e-07
0.36296117305756	3.9122744510678e-07
0.36355230212212	3.5606726100923e-07
0.36414346098900	3.2396994242845e-07
0.36473459005356	2.9467770445990e-07
0.36532574892044	2.6795368057719e-07
0.36591687798500	2.4358024575122e-07
0.36650803685188	2.2135753852126e-07
0.36709916591644	2.0110203990953e-07
0.36769029498100	1.8264530865508e-07
0.36828145384789	1.6583281592375e-07
0.36887258291245	1.5052280843975e-07
0.36946374177933	1.3658532793670e-07
0.37005487084389	1.2390125903039e-07
0.37064602971077	1.1236142682947e-07
0.37123715877533	1.0186587218186e-07
0.37182828783989	9.2323027445218e-08
0.37241944670677	8.3649098314709e-08
0.37301057577133	7.5767403018290e-08
0.37360173463821	6.8607789671660e-08
0.37419286370277	6.2106117582061e-08
0.37478402256966	5.6203738552085e-08
0.37537515163422	5.0847070554028e-08
0.37596631050110	4.5987157193395e-08
0.37655743956566	4.1579291121252e-08
0.37714856863022	3.7582662315572e-08
0.37773972749710	3.3960013468004e-08
0.37833085656166	3.0677366424925e-08
0.37892201542854	2.7703727312200e-08
0.37951314449310	2.5010836068873e-08
0.38010430335999	2.2572940849841e-08
0.38069543242455	2.0366572428543e-08
0.38128656148911	1.8370359455844e-08
0.38187772035599	1.6564841942568e-08
0.38246884942055	1.4932302505599e-08
0.38306000828743	1.3456626923869e-08
0.38365113735199	1.2123151371668e-08
0.38424229621887	1.0918544290917e-08
0.38483342528343	9.8306864870779e-09
0.38542455434799	8.8485654359260e-09
0.38601571321487	7.9621758075632e-09
0.38660684227943	7.1624328690234e-09
0.38719800114632	6.4410885514121e-09
0.38778913021088	5.7906572870081e-09
0.38838028907776	5.2043485077036e-09
0.38897141814232	4.6760026961579e-09
0.38956254720688	4.2000363187356e-09
0.39015370607376	3.7713885348012e-09
0.39074483513832	3.3854730130400e-09
0.39133599400520	3.0381368532062e-09
0.39192712306976	2.7256195078706e-09
0.39251828193665	2.4445168111953e-09
0.39310941100121	2.1917485604206e-09
0.39370054006577	1.9645283177994e-09
0.39429169893265	1.7603368762664e-09
0.39488282799721	1.5768963912421e-09
0.39547398686409	1.4121487312835e-09
0.39606511592865	1.2642344948688e-09
0.39665627479553	1.1314743586510e-09
0.39724740386009	1.0123523130900e-09
0.39783856272697	9.0550023035263e-10
0.39842969179153	8.0968359794653e-10
0.39902082085609	7.2378908422266e-10
0.39961197972298	6.4681277001100e-10
0.40020310878754	5.7784993456877e-10
0.40079426765442	5.1608523010671e-10
0.40138539671898	4.6078432736074e-10
0.40197655558586	4.1128594974182e-10
0.40256768465042	3.6699482341973e-10
0.40315881371498	3.2737529354065e-10
0.40374997258186	2.9194549555633e-10
0.40434110164642	2.6027205390911e-10
0.40493226051331	2.3196539133963e-10
0.40552338957787	2.0667538513930e-10
0.40611454844475	1.8408746749188e-10
0.40670567750931	1.6391910051539e-10
0.40729680657387	1.4591663988206e-10
0.40788796544075	1.2985239272734e-10
0.40847909450531	1.1552208495358e-10
0.40907025337219	1.0274246731168e-10
0.40966138243675	9.1349219855097e-11
0.41025254130363	8.1195057621830e-11
0.41084367036819	7.2147988972038e-11
0.41143479943275	6.4089775153597e-11
0.41202595829964	5.6914539053876e-11
0.41261708736420	5.0527471096018e-11
0.41320824623108	4.4843736363154e-11
0.41379937529564	3.9787433764316e-11
0.41439053416252	3.5290676630995e-11
0.41498166322708	3.1292763519319e-11
0.41557282209396	2.7739444422026e-11
0.41616395115852	2.4582240756854e-11
0.41675508022308	2.1777855560567e-11
0.41734623908997	1.9287620112163e-11
0.41793736815453	1.7077020353362e-11
0.41852852702141	1.5115252799403e-11
0.41911965608597	1.3374841165148e-11
0.41971081495285	1.1831280746777e-11
0.42030194401741	1.0462724436833e-11
0.42089307308197	9.2497008316594e-12
0.42148423194885	8.1748635638590e-12
0.42207536101341	7.2227610177500e-12
0.42266651988029	6.3796355351253e-12
0.42325764894485	5.6332417029681e-12
0.42384880781174	4.9726832894448e-12
0.42443993687630	4.3882675271334e-12
0.42503106594086	3.8713758761244e-12
0.42562222480774	3.4143454123031e-12
0.42621335387230	3.0103671291859e-12
0.42680451273918	2.6533916123311e-12
0.42739564180374	2.3380466399742e-12
0.42798680067062	2.0595619393965e-12
0.42857792973518	1.8137042432156e-12
0.42916905879974	1.5967171161646e-12
0.42976021766663	1.4052686965471e-12
0.43035134673119	1.2364048587038e-12
0.43094250559807	1.0875066038668e-12
0.43153363466263	9.5625341412636e-13
0.43212479352951	8.4058953374322e-13
0.43271592259407	7.3869453305966e-13
0.43330708146095	6.4895663712608e-13
0.43389821052551	5.6994946956435e-13
0.43448933959007	5.0041112746591e-13
0.43508049845695	4.3922539758913e-13
0.43567162752151	3.8540543911662e-13
0.43626278638840	3.3807893008546e-13
0.43685391545296	2.9647516538132e-13
0.43744507431984	2.5991323893484e-13
0.43803620338440	2.2779196064138e-13
0.43862733244896	1.9958055932738e-13
0.43921849131584	1.7481071386445e-13
0.43980962038040	1.5306916704202e-13
0.44040077924728	1.3399150495738e-13
0.44099190831184	1.1725645140178e-13
0.44158306717873	1.0258081276776e-13
0.44217419624329	8.9715073477853e-14
0.44276532530785	7.8439458975430e-14
0.44335648417473	6.8560445948967e-14
0.44394761323929	5.9907699460904e-14
0.44453877210617	5.2331294679575e-14
0.44512990117073	4.5699375680148e-14
0.44572106003761	3.9895959935221e-14
0.44631218910217	3.4819095171132e-14
0.44690331816673	3.0379172078323e-14
0.44749447703362	2.6497464026545e-14
0.44808560609818	2.3104819245985e-14
0.44867676496506	2.0140522414983e-14
0.44926789402962	1.7551279914564e-14
0.44985905289650	1.5290325361644e-14
0.45045018196106	1.3316636950588e-14
0.45104134082794	1.1594242039158e-14
0.45163246989250	1.0091598814466e-14
0.45222359895706	8.7810711325398e-15
0.45281475782394	7.6384440154845e-15
0.45340588688850	6.6425119934653e-15
