#Parameters = {Zp1=50; Zp2=50; C=0; L=100; Lamb=0.05; Li=0; R=1e-13; W=20; dlump=2; er=2; h=0.8; w1=2.62}
#"Time / ns"	"o1,1 (Zp1=50) [Real / W^(1/2)]"
#--------------------------------------------
0.050930704921484	-5.1821416491293e-06
0.051522925496101	-5.4894594541111e-06
0.052115142345428	-5.8432005971554e-06
0.052707359194756	-6.2236777012004e-06
0.053299576044083	-6.6201519075548e-06
0.053891792893410	-7.0261257860693e-06
0.054484013468027	-7.4317490543763e-06
0.055076230317354	-7.8541670518462e-06
0.055668447166681	-8.3210125012556e-06
0.056260664016008	-8.8241158664459e-06
0.056852880865335	-9.3370626927936e-06
0.057445097714663	-9.8708806035575e-06
0.058037318289280	-1.0457609278092e-05
0.058629535138607	-1.1094860383309e-05
0.059221751987934	-1.1767970136134e-05
0.059813968837261	-1.2484587387007e-05
0.060406185686588	-1.3240606676845e-05
0.060998406261206	-1.4020250091562e-05
0.061590623110533	-1.4845871191937e-05
0.062182839959860	-1.5747029465274e-05
0.062775060534477	-1.6708889233996e-05
0.063367277383804	-1.7717733499012e-05
0.063959494233131	-1.8789771274896e-05
0.064551711082458	-1.9912666175514e-05
0.065143927931786	-2.1052162992419e-05
0.065736144781113	-2.2230573449633e-05
0.066328361630440	-2.3490760213463e-05
0.066920578479767	-2.4819621103234e-05
0.067512795329094	-2.6194054953521e-05
0.068105012178421	-2.7637928724289e-05
0.068697229027748	-2.9172646463849e-05
0.069289453327656	-3.0784842238063e-05
0.069881670176983	-3.2474847103003e-05
0.070473887026310	-3.4253254852956e-05
0.071066103875637	-3.6107747291680e-05
0.071658320724964	-3.8029240386095e-05
0.072250537574291	-4.0031143726083e-05
0.072842754423618	-4.2141193262069e-05
0.073434971272945	-4.4384436478140e-05
0.074027188122272	-4.6758086682530e-05
0.074619404971600	-4.9237023631576e-05
0.075211621820927	-5.1816492486978e-05
0.075803838670254	-5.4511758207809e-05
0.076396062970161	-5.7316639868077e-05
0.076988279819489	-6.0227830545045e-05
0.077580496668816	-6.3280218455475e-05
0.078172713518143	-6.6500972025096e-05
0.078764930367470	-6.9874586188234e-05
0.079357147216797	-7.3397604865022e-05
0.079949364066124	-7.7092685387470e-05
0.080541580915451	-8.0949510447681e-05
0.081133797764778	-8.4947343566455e-05
0.081726014614105	-8.9109555119649e-05
0.082318231463432	-9.3463844677899e-05
0.082910455763340	-9.8004333267454e-05
0.083502672612667	-0.00010272429062752
0.084094889461994	-0.00010763670434244
0.084687106311321	-0.00011274744611001
0.085279323160648	-0.00011806441762019
0.085871540009975	-0.00012361266999505
0.086463756859303	-0.00012939366570208
0.087055973708630	-0.00013538570783567
0.087648190557957	-0.00014160473074298
0.088240407407284	-0.00014808920968790
0.088832624256611	-0.00015483981405850
0.089424848556519	-0.00016185022832360
0.090017065405846	-0.00016913638683036
0.090609282255173	-0.00017670472152531
0.091201499104500	-0.00018454139353707
0.091793715953827	-0.00019265193259344
0.092385932803154	-0.00020105730800424
0.092978149652481	-0.00020977111125831
0.093570366501808	-0.00021880365966354
0.094162583351135	-0.00022816770069767
0.094754800200462	-0.00023787171812728
0.095347017049789	-0.00024792831391096
0.095939241349697	-0.00025833607651293
0.096531458199024	-0.00026908691506833
0.097123675048351	-0.00028019063756801
0.097715891897678	-0.00029167596949264
0.098308108747005	-0.00030355088529177
0.098900325596333	-0.00031581099028699
0.099492542445660	-0.00032848404953256
0.10008475929499	-0.00034158938797191
0.10067697614431	-0.00035511187161319
0.10126919299364	-0.00036904367152601
0.10186140984297	-0.00038340681931004
0.10245363414288	-0.00039820524398237
0.10304585099220	-0.00041344715282321
0.10363806784153	-0.00042916927486658
0.10423028469086	-0.00044539419468492
0.10482250154018	-0.00046210191794671
0.10541471838951	-0.00047927501145750
0.10600693523884	-0.00049692281754687
0.10659915208817	-0.00051505607552826
0.10719136893749	-0.00053368974477053
0.10778358578682	-0.00055285100825131
0.10837580263615	-0.00057255459250882
0.10896802693605	-0.00059277948457748
0.10956024378538	-0.00061352661577985
0.11015246063471	-0.00063481158576906
0.11074467748404	-0.00065663282293826
0.11133689433336	-0.00067899620626122
0.11192911118269	-0.00070192228304222
0.11252132803202	-0.00072542007546872
0.11311354488134	-0.00074947858229280
0.11370576173067	-0.00077408930519596
0.11429797858000	-0.00079927314072847
0.11489019542933	-0.00082503480371088
0.11548241972923	-0.00085138011490926
0.11607463657856	-0.00087831134442240
0.11666685342789	-0.00090582750272006
0.11725907027721	-0.00093391968403012
0.11785128712654	-0.00096260325517505
0.11844350397587	-0.00099185877479613
0.11903572082520	-0.0010216892696917
0.11962793767452	-0.0010521174408495
0.12022015452385	-0.0010831230320036
0.12081237137318	-0.0011146831093356
0.12140458822250	-0.0011468238662928
0.12199681252241	-0.0011795564787462
0.12258902937174	-0.0012128591770306
0.12318124622107	-0.0012467073975131
0.12377346307039	-0.0012811089400202
0.12436567991972	-0.0013160565868020
0.12495789676905	-0.0013515540631488
0.12555012106895	-0.0013875819277018
0.12614233791828	-0.0014241560129449
0.12673455476761	-0.0014612500090152
0.12732677161694	-0.0014988300390542
0.12791898846626	-0.0015368798049167
0.12851120531559	-0.0015754099003971
0.12910342216492	-0.0016144085675478
0.12969563901424	-0.0016538768541068
0.13028785586357	-0.0016937990440056
0.13088007271290	-0.0017341489437968
0.13147228956223	-0.0017749031540006
0.13206450641155	-0.0018160555046052
0.13265672326088	-0.0018575816648081
0.13324894011021	-0.0018994550919160
0.13384115695953	-0.0019416670547798
0.13443337380886	-0.0019841992761940
0.13502559065819	-0.0020270401146263
0.13561780750751	-0.0020701622124761
0.13621002435684	-0.0021135481074452
0.13680224120617	-0.0021571528632194
0.13739445805550	-0.0022009660024196
0.13798667490482	-0.0022449716925621
0.13857890665531	-0.0022891263943166
0.13917112350464	-0.0023334093857557
0.13976334035397	-0.0023777920287102
0.14035555720329	-0.0024222673382610
0.14094777405262	-0.0024667971301824
0.14153999090195	-0.0025113623123616
0.14213220775127	-0.0025559123605490
0.14272442460060	-0.0026004151441157
0.14331664144993	-0.0026448327116668
0.14390885829926	-0.0026891748420894
0.14450107514858	-0.0027333954349160
0.14509329199791	-0.0027774546761066
0.14568550884724	-0.0028213055338711
0.14627772569656	-0.0028649440500885
0.14686994254589	-0.0029083120170981
0.14746215939522	-0.0029513908084482
0.14805437624454	-0.0029941436368972
0.14864659309387	-0.0030365453567356
0.14923880994320	-0.0030785570852458
0.14983102679253	-0.0031201508827507
0.15042324364185	-0.0031612836755812
0.15101546049118	-0.0032019279897213
0.15160767734051	-0.0032420260831714
0.15219990909100	-0.0032815800514072
0.15279212594032	-0.0033205328509212
0.15338434278965	-0.0033588770311326
0.15397655963898	-0.0033965550828725
0.15456877648830	-0.0034335330128670
0.15516099333763	-0.0034697786904871
0.15575321018696	-0.0035052788443863
0.15634542703629	-0.0035400080960244
0.15693764388561	-0.0035739080049098
0.15752986073494	-0.0036069543566555
0.15812207758427	-0.0036391359753907
0.15871429443359	-0.0036703937221318
0.15930651128292	-0.0037007182836533
0.15989872813225	-0.0037300956901163
0.16049094498158	-0.0037584735546261
0.16108316183090	-0.0037858157884330
0.16167537868023	-0.0038121163379401
0.16226759552956	-0.0038373698480427
0.16285981237888	-0.0038615330122411
0.16345202922821	-0.0038846051320434
0.16404424607754	-0.0039065335877240
0.16463646292686	-0.0039273118600249
0.16522869467735	-0.0039469064213336
0.16582091152668	-0.0039652977138758
0.16641312837601	-0.0039824745617807
0.16700534522533	-0.0039984444156289
0.16759756207466	-0.0040131881833076
0.16818977892399	-0.0040266886353493
0.16878199577332	-0.0040389387868345
0.16937421262264	-0.0040499027818441
0.16996642947197	-0.0040595834143460
0.17055864632130	-0.0040680025704205
0.17115086317062	-0.0040751327760518
0.17174308001995	-0.0040809703059494
0.17233529686928	-0.0040854904800653
0.17292751371861	-0.0040887100622058
0.17351973056793	-0.0040906150825322
0.17411194741726	-0.0040912707336247
0.17470416426659	-0.0040906420908868
0.17529638111591	-0.0040887240320444
0.17588859796524	-0.0040855580009520
0.17648081481457	-0.0040811160579324
0.17707303166389	-0.0040753693319857
0.17766524851322	-0.0040683941915631
0.17825748026371	-0.0040601920336485
0.17884969711304	-0.0040507647208869
0.17944191396236	-0.0040401257574558
0.18003413081169	-0.0040283398702741
0.18062634766102	-0.0040153549052775
0.18121856451035	-0.0040012430399656
0.18181078135967	-0.0039860010147095
0.18240299820900	-0.0039696749299765
0.18299521505833	-0.0039522536098957
0.18358743190765	-0.0039337826892734
0.18417964875698	-0.0039142724126577
0.18477186560631	-0.0038937819190323
0.18536408245564	-0.0038723056204617
0.18595629930496	-0.0038498882204294
0.18654851615429	-0.0038265588227659
0.18714073300362	-0.0038023449014872
0.18773294985294	-0.0037772930227220
0.18832516670227	-0.0037514509167522
0.18891738355160	-0.0037248278968036
0.18950960040092	-0.0036974616814405
0.19010181725025	-0.0036694197915494
0.19069403409958	-0.0036407052539289
0.19128626585007	-0.0036113529931754
0.19187848269939	-0.0035814098082483
0.19247069954872	-0.0035508957225829
0.19306291639805	-0.0035198789555579
0.19365513324738	-0.0034883895423263
0.19424735009670	-0.0034564689267427
0.19483956694603	-0.0034241427201778
0.19543178379536	-0.0033914621453732
0.19602400064468	-0.0033584628254175
0.19661621749401	-0.0033251938875765
0.19720843434334	-0.0032916956115514
0.19780065119267	-0.0032580113038421
0.19839286804199	-0.0032241644803435
0.19898508489132	-0.0031901856418699
0.19957730174065	-0.0031561153009534
0.20016951858997	-0.0031220300588757
0.20076173543930	-0.0030879222322255
0.20135395228863	-0.0030538621358573
0.20194616913795	-0.0030198900494725
0.20253838598728	-0.0029860243666917
0.20313060283661	-0.0029522855766118
0.20372281968594	-0.0029187477193773
0.20431503653526	-0.0028854324482381
0.20490726828575	-0.0028523630462587
0.20549948513508	-0.0028195676859468
0.20609170198441	-0.0027871062047780
0.20668391883373	-0.0027549997903407
0.20727613568306	-0.0027232577558607
0.20786835253239	-0.0026919015217572
0.20846056938171	-0.0026609774213284
0.20905278623104	-0.0026305078063160
0.20964500308037	-0.0026005324907601
0.21023721992970	-0.0025710749905556
0.21082943677902	-0.0025421450845897
0.21142165362835	-0.0025137637276202
0.21201387047768	-0.0024859667755663
0.21260608732700	-0.0024587663356215
0.21319830417633	-0.0024321663659066
0.21379052102566	-0.0024061955045909
0.21438273787498	-0.0023808609694242
0.21497495472431	-0.0023561909329146
0.21556717157364	-0.0023322156630456
0.21615938842297	-0.0023089339956641
0.21675160527229	-0.0022863480262458
0.21734382212162	-0.0022644549608231
0.21793605387211	-0.0022432587575167
0.21852827072144	-0.0022227745503187
0.21912048757076	-0.0022030265536159
0.21971270442009	-0.0021840045228601
0.22030492126942	-0.0021656907629222
0.22089713811874	-0.0021480983123183
0.22148935496807	-0.0021312474273145
0.22208157181740	-0.0021151285618544
0.22267378866673	-0.0020997242536396
0.22326600551605	-0.0020850407890975
0.22385822236538	-0.0020710732787848
0.22445043921471	-0.0020578114781529
0.22504265606403	-0.0020452209282666
0.22563487291336	-0.0020333288703114
0.22622708976269	-0.0020221397280693
0.22681930661201	-0.0020116192754358
0.22741152346134	-0.0020017540082335
0.22800374031067	-0.0019925294909626
0.22859595716000	-0.0019839203450829
0.22918817400932	-0.0019759002607316
0.22978039085865	-0.0019684892613441
0.23037260770798	-0.0019616603385657
0.23096483945847	-0.0019554102327675
0.23155705630779	-0.0019496940076351
0.23214927315712	-0.0019444942008704
0.23274149000645	-0.0019398070871830
0.23333370685577	-0.0019355990225449
0.23392592370510	-0.0019318636041135
0.23451814055443	-0.0019285747548565
0.23511035740376	-0.0019256982486695
0.23570257425308	-0.0019232162740082
0.23629479110241	-0.0019210978643969
0.23688700795174	-0.0019193424377590
0.23747922480106	-0.0019179126247764
0.23807144165039	-0.0019167809514329
0.23866365849972	-0.0019159374060109
0.23925587534904	-0.0019153390312567
0.23984809219837	-0.0019149559084326
0.24044030904770	-0.0019147717393935
0.24103252589703	-0.0019147798884660
0.24162474274635	-0.0019149513682351
0.24221695959568	-0.0019152550958097
0.24280917644501	-0.0019156588241458
0.24340139329433	-0.0019161368254572
0.24399362504482	-0.0019166532438248
0.24458584189415	-0.0019171861931682
0.24517805874348	-0.0019177318317816
0.24577027559280	-0.0019182681571692
0.24636249244213	-0.0019187678117305
0.24695470929146	-0.0019191798055544
0.24754692614079	-0.0019195090280846
0.24813914299011	-0.0019197489600629
0.24873135983944	-0.0019198454683647
0.24932357668877	-0.0019197794608772
0.24991579353809	-0.0019195311469957
0.25050801038742	-0.0019190791063011
0.25110024213791	-0.0019184073898941
0.25169244408607	-0.0019174893386662
0.25228467583656	-0.0019163247197866
0.25287687778473	-0.0019148925784975
0.25346910953522	-0.0019131668377668
0.25406131148338	-0.0019111254950985
0.25465354323387	-0.0019087424734607
0.25524574518204	-0.0019060213817284
0.25583797693253	-0.0019029494142160
0.25643017888069	-0.0018995020072907
0.25702241063118	-0.0018956729909405
0.25761461257935	-0.0018914412939921
0.25820684432983	-0.0018867850303650
0.25879904627800	-0.0018817113013938
0.25939127802849	-0.0018762104446068
0.25998347997665	-0.0018702619709074
0.26057571172714	-0.0018638628534973
0.26116791367531	-0.0018570114625618
0.26176014542580	-0.0018496962729841
0.26235234737396	-0.0018418937688693
0.26294457912445	-0.0018336195498705
0.26353678107262	-0.0018248857231811
0.26412901282310	-0.0018156478181481
0.26472124457359	-0.0018059061840177
0.26531344652176	-0.0017956787487492
0.26590567827225	-0.0017849614378065
0.26649788022041	-0.0017737542511895
0.26709011197090	-0.0017620516009629
0.26768231391907	-0.0017498636152595
0.26827454566956	-0.0017371851718053
0.26886674761772	-0.0017240078886971
0.26945897936821	-0.0017103656427935
0.27005118131638	-0.0016962684458122
0.27064341306686	-0.0016816902207211
0.27123561501503	-0.0016666353913024
0.27182784676552	-0.0016511159483343
0.27242004871368	-0.0016351495869458
0.27301228046417	-0.0016187491128221
0.27360448241234	-0.0016019085887820
0.27419671416283	-0.0015846471069381
0.27478891611099	-0.0015669701388106
0.27538114786148	-0.0015488895587623
0.27597334980965	-0.0015304312109947
0.27656558156013	-0.0015115919522941
0.27715781331062	-0.0014923928538337
0.27775001525879	-0.0014728346141055
0.27834224700928	-0.0014529211912304
0.27893444895744	-0.0014326949603856
0.27952668070793	-0.0014121584827080
0.28011888265610	-0.0013913151342422
0.28071111440659	-0.0013701939024031
0.28130331635475	-0.0013488170225173
0.28189554810524	-0.0013271959032863
0.28248775005341	-0.0013053356669843
0.28307998180389	-0.0012832607608289
0.28367218375206	-0.0012609958648682
0.28426441550255	-0.0012385409791023
0.28485661745071	-0.0012159181060269
0.28544884920120	-0.0011931608896703
0.28604105114937	-0.0011702704941854
0.28663328289986	-0.0011472628684714
0.28722548484802	-0.0011241679312661
0.28781771659851	-0.0011010003509000
0.28840991854668	-0.0010777714196593
0.28900215029716	-0.0010545003460720
0.28959435224533	-0.0010312278755009
0.29018658399582	-0.0010079607600346
0.29077881574631	-0.00098469166550785
0.29137101769447	-0.00096145551651716
0.29196324944496	-0.00093827489763498
0.29255545139313	-0.00091515696840361
0.29314768314362	-0.00089211796876043
0.29373988509178	-0.00086918694432825
0.29433211684227	-0.00084638694534078
0.29492431879044	-0.00082371744792908
0.29551655054092	-0.00080119870835915
0.29610875248909	-0.00077886169310659
0.29670098423958	-0.00075670913793147
0.29729318618774	-0.00073475204408169
0.29788541793823	-0.00071301037678495
0.29847761988640	-0.00069149053888395
0.29906985163689	-0.00067021913127974
0.29966205358505	-0.00064920185832307
0.30025428533554	-0.00062843761406839
0.30084648728371	-0.00060796650359407
0.30143871903419	-0.00058779923710972
0.30203092098236	-0.00056793936528265
0.30262315273285	-0.00054839649237692
0.30321535468102	-0.00052917574066669
0.30380758643150	-0.00051029492169619
0.30439981818199	-0.00049175659660250
0.30499202013016	-0.00047358416486531
0.30558425188065	-0.00045578199205920
0.30617645382881	-0.00043833622476086
0.30676868557930	-0.00042127503547817
0.30736088752747	-0.00040460124728270
0.30795311927795	-0.00038831360870972
0.30854532122612	-0.00037243484985083
0.30913755297661	-0.00035696726990864
0.30972975492477	-0.00034190743463114
0.31032198667526	-0.00032724643824622
0.31091418862343	-0.00031298919930123
0.31150642037392	-0.00029916741186753
0.31209862232208	-0.00028577769990079
0.31269085407257	-0.00027280178619549
0.31328305602074	-0.00026024485123344
0.31387528777122	-0.00024810287868604
0.31446748971939	-0.00023638046695851
0.31505972146988	-0.00022507811081596
0.31565192341805	-0.00021419842960313
0.31624415516853	-0.00020375491294544
0.31683638691902	-0.00019372226961423
0.31742858886719	-0.00018409371841699
0.31802082061768	-0.00017487637524027
0.31861302256584	-0.00016606018471066
0.31920525431633	-0.00015765590069350
0.31979745626450	-0.00014965276932344
0.32038968801498	-0.00014203105820343
0.32098188996315	-0.00013479555491358
0.32157412171364	-0.00012794093345292
0.32216632366180	-0.00012145536311436
0.32275855541229	-0.00011534106306499
0.32335075736046	-0.00010959284554701
0.32394298911095	-0.00010419254977023
0.32453519105911	-9.9131299066357e-05
0.32512742280960	-9.4412316684611e-05
0.32571962475777	-9.0030487626791e-05
0.32631185650826	-8.5956002294552e-05
0.32690405845642	-8.2188664237037e-05
0.32749629020691	-7.8736477007624e-05
0.32808849215508	-7.5573851063382e-05
0.32868072390556	-7.2698014264461e-05
0.32927292585373	-7.0093570684548e-05
0.32986515760422	-6.7742374085356e-05
0.33045738935471	-6.5645785070956e-05
0.33104959130287	-6.3787680119276e-05
0.33164182305336	-6.2169456214178e-05
0.33223402500153	-6.0784142988268e-05
0.33282625675201	-5.9614689234877e-05
0.33341845870018	-5.8653669839259e-05
0.33401069045067	-5.7879555242835e-05
0.33460289239883	-5.7287397794425e-05
0.33519512414932	-5.6875702284742e-05
0.33578732609749	-5.6625434808666e-05
0.33637955784798	-5.6522192608099e-05
0.33697175979614	-5.6554963521194e-05
0.33756399154663	-5.6724427849986e-05
0.33815619349480	-5.7027860748349e-05
0.33874842524529	-5.7440120144747e-05
0.33934062719345	-5.7953897339758e-05
0.33993285894394	-5.8561803598423e-05
0.34052506089211	-5.9254161897115e-05
0.34111729264259	-6.0041766118957e-05
0.34170949459076	-6.0896843933733e-05
0.34230172634125	-6.1799801187590e-05
0.34289395809174	-6.2756400438957e-05
0.34348616003990	-6.3747829699423e-05
0.34407839179039	-6.4769214077387e-05
0.34467059373856	-6.5819265728351e-05
0.34526282548904	-6.6898333898280e-05
0.34585502743721	-6.7991662945133e-05
0.34644725918770	-6.9077592343092e-05
0.34703946113586	-7.0173133281060e-05
0.34763169288635	-7.1269314503297e-05
0.34822389483452	-7.2341856139246e-05
0.34881612658501	-7.3394949140493e-05
0.34940832853317	-7.4425406637602e-05
0.35000056028366	-7.5426905823406e-05
0.35059276223183	-7.6396696385927e-05
0.35118499398232	-7.7320844866335e-05
0.35177719593048	-7.8194781963248e-05
0.35236942768097	-7.9025208833627e-05
0.35296162962914	-7.9808232840151e-05
0.35355386137962	-8.0542071373202e-05
0.35414606332779	-8.1214879173785e-05
0.35473829507828	-8.1820347986650e-05
0.35533049702644	-8.2364596892148e-05
0.35592272877693	-8.2841914263554e-05
0.35651496052742	-8.3262020780239e-05
0.35710716247559	-8.3615937910508e-05
0.35769939422607	-8.3890517998952e-05
0.35829159617424	-8.4096289356239e-05
0.35888382792473	-8.4222883742768e-05
0.35947602987289	-8.4270788647700e-05
0.36006826162338	-8.4244216850493e-05
0.36066046357155	-8.4143823187333e-05
0.36125269532204	-8.3982129581273e-05
0.36184489727020	-8.3743951108772e-05
0.36243712902069	-8.3425897173584e-05
0.36302933096886	-8.3048529631924e-05
0.36362156271935	-8.2593949628063e-05
0.36421376466751	-8.2051905337721e-05
0.36480599641800	-8.1444457464386e-05
0.36539819836617	-8.0772231740411e-05
0.36599043011665	-8.0033220001496e-05
0.36658263206482	-7.9228273534682e-05
0.36717486381531	-7.8365235822275e-05
0.36776706576347	-7.7445823990274e-05
0.36835929751396	-7.6452415669337e-05
0.36895149946213	-7.5404946983326e-05
0.36954373121262	-7.4305906309746e-05
0.37013596296310	-7.3145536589436e-05
0.37072816491127	-7.1947506512515e-05
0.37132039666176	-7.0705376856495e-05
0.37191259860992	-6.9418136263266e-05
0.37250483036041	-6.8092776928097e-05
0.37309703230858	-6.6723412601277e-05
0.37368926405907	-6.5316642576363e-05
0.37428146600723	-6.3880361267366e-05
0.37487369775772	-6.2426181102637e-05
0.37546589970589	-6.0946546000196e-05
0.37605813145638	-5.9431731642690e-05
0.37665033340454	-5.7899706007447e-05
0.37724256515503	-5.6358472647844e-05
0.37783476710320	-5.4802338127047e-05
0.37842699885368	-5.3236246458255e-05
0.37901920080185	-5.1661900215549e-05
0.37961143255234	-5.0076541810995e-05
0.38020363450050	-4.8488753236597e-05
0.38079586625099	-4.6908389776945e-05
0.38138806819916	-4.5342283556238e-05
0.38198029994965	-4.3779724364867e-05
0.38257253170013	-4.2223957279930e-05
0.38316473364830	-4.0694885683479e-05
0.38375696539879	-3.9174585253932e-05
0.38434916734695	-3.7660152884200e-05
0.38494139909744	-3.6165663914289e-05
0.38553360104561	-3.4690379834501e-05
0.38612583279610	-3.3242587960558e-05
0.38671803474426	-3.1825624319026e-05
0.38731026649475	-3.0443976356764e-05
0.38790246844292	-2.9090877433191e-05
0.38849470019341	-2.7756843337556e-05
0.38908690214157	-2.6461595552973e-05
0.38967913389206	-2.5208966690116e-05
0.39027133584023	-2.3986727683223e-05
0.39086356759071	-2.2806261767983e-05
0.39145576953888	-2.1665684471373e-05
0.39204800128937	-2.0556797608151e-05
0.39264020323753	-1.9489818441798e-05
0.39323243498802	-1.8458025806467e-05
0.39382463693619	-1.7471158571425e-05
0.39441686868668	-1.6535524991923e-05
0.39500907063484	-1.5635878298781e-05
0.39560130238533	-1.4783282495046e-05
0.39619353413582	-1.3977419257571e-05
0.39678573608398	-1.3223499991000e-05
0.39737796783447	-1.2514943591668e-05
0.39797016978264	-1.1831578376587e-05
0.39856240153313	-1.1199146683794e-05
0.39915460348129	-1.0618167834764e-05
0.39974683523178	-1.0076194485009e-05
0.40033903717995	-9.5793666332611e-06
0.40093126893044	-9.1249321485520e-06
0.40152347087860	-8.7181497292477e-06
0.40211570262909	-8.3504692156566e-06
0.40270790457726	-8.0197396528092e-06
0.40330013632774	-7.7364147728076e-06
0.40389233827591	-7.4898607635987e-06
0.40448457002640	-7.2825819188438e-06
0.40507677197456	-7.1223189479497e-06
0.40566900372505	-6.9938314481988e-06
0.40626120567322	-6.8991275838926e-06
0.40685343742371	-6.8453223320830e-06
0.40744563937187	-6.8239128268033e-06
0.40803787112236	-6.8307476794871e-06
0.40863007307053	-6.8602530518547e-06
0.40922230482101	-6.9249012994987e-06
0.40981453657150	-7.0239952947304e-06
0.41040673851967	-7.1433482844441e-06
0.41099897027016	-7.2955031100719e-06
0.41159117221832	-7.4700005825434e-06
0.41218340396881	-7.6635169534711e-06
0.41277560591698	-7.8891907833167e-06
0.41336783766747	-8.1350290201954e-06
0.41396003961563	-8.3960167103214e-06
0.41455227136612	-8.6670424934709e-06
0.41514447331429	-8.9433597167954e-06
0.41573670506477	-9.2352975116228e-06
0.41632890701294	-9.5472942120978e-06
0.41692113876343	-9.8723567134584e-06
0.41751334071159	-1.0204003956460e-05
0.41810557246208	-1.0540366929490e-05
0.41869777441025	-1.0886064046645e-05
0.41929000616074	-1.1234284102102e-05
0.41988220810890	-1.1577654731809e-05
0.42047443985939	-1.1937137060158e-05
0.42106664180756	-1.2301733477216e-05
0.42165887355804	-1.2652468285523e-05
0.42225110530853	-1.3003957974433e-05
0.42284330725670	-1.3355647752178e-05
0.42343553900719	-1.3706829122384e-05
0.42402774095535	-1.4044777344679e-05
0.42461997270584	-1.4368351912708e-05
0.42521217465401	-1.4694834135298e-05
0.42580440640450	-1.5014707969385e-05
0.42639660835266	-1.5333233022830e-05
0.42698884010315	-1.5646199244657e-05
0.42758104205132	-1.5937710486469e-05
0.42817327380180	-1.6214562492678e-05
0.42876547574997	-1.6477879398735e-05
0.42935770750046	-1.6737832993385e-05
0.42994990944862	-1.6994643374346e-05
